Guruvinte JeevithamKunjappa Moorkkothu,Kunjappa Moorkkothu,8182644100,120,50.00
Adaminte Makan AbuSalim Ahammed,Salim Ahammed,9788182654914,110,60.00
AnandavedamRaghunath Paleri,Raghunath Paleri,9788182645707,431,214.00
Ezhuthiya KalamV R Sudheesh,V R Sudheesh,9788182648418,96,60.00
VamsanantharathalamuraV R Sudheesh,V R Sudheesh,9788182656437,96,80.00
Ammayude LokamBalamani Amma N,Balamani Amma N,,160,80.00
BhavanabhedanamV R Sudheesh,V R Sudheesh,,100,65.00
Ente PranayakadhakalV R Sudheesh,V R Sudheesh,9788182650565,150,110.00
AmruthYusufali Kechery,Yusufali Kechery,818264495X,116,60.00
AnaaskathiyogamMahathma Gandhi,Mahathma Gandhi,9788182646513,400,237.00
AathmaganamV R Sudheesh,V R Sudheesh,9788182667853,200,145.00
Amma Paranja KadhakalSathyan Kallurutty,Sathyan Kallurutty,,80,60.00
Anchu Laghu NovelukalV R Sudheesh,V R Sudheesh,8182641667,96,45.00
Ammaye KananPunathil Kunjabdhulla,Punathil Kunjabdhulla,9788182655980,63,60.00
AmarchitrakadhakalMathrubhumi Books,Mathrubhumi Books,8184825919,200,171.00
Amasonum Kure VyakulathakalumM P Veerendra Kumar,M P Veerendra Kumar,9788182675148,160,144.00
RathisamrajyamNalappattu Narayanamenon,Nalappattu Narayanamenon,9788182657540,544,332.00
Alinjupoya NizhalukalAshokan Charuvil,Ashokan Charuvil,818264190X,120,60.00
Aliveni Enthu CheyvooK V Mohan Kumar,K V Mohan Kumar,8182640601,80,40.00
AmaramLohithadas,Lohithadas,9788182650909,100,60.00
AarshajnanamNalappattu Narayanamenon,Nalappattu Narayanamenon,9788182661776,448,261.00
AlbhuthaneeraliK V Ramanadhan,K V Ramanadhan,9788182654563,56,100.00
AlbhuthavanaranmarK V Ramanadhan,K V Ramanadhan,9788182660168,75,100.00
AkasagangaEttumanoor Shivakumar,Ettumanoor Shivakumar,9788182648029,183,100.00
Puthoorinte KadhakalUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,8182644208,304,142.00
ThallaviralUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,818264321X,96,50.00
Alakkukarante KazhuthaMalayath Appunni,Malayath Appunni,9788182645028,47,25.00
Aanungalillatha PennungalSaharnoosh Parsipoor,Saharnoosh Parsipoor,8182640385,96,45.00
Akalangalile ManushyarRaveendran,Raveendran,8182640016,208,100.00
JalasamadhiUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,9788182648487,128,75.00
NazhikamaniUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,9788182646971,634,332.00
AthmavibhoothiUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,9788182647480,75,65.00
ValaBalamani Amma N,Balamani Amma N,9788182648821,39,30.00
Dylan Thomasinte GanamUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,9788182651371,75,60.00
AdithattukalAnand (p Sachidanandan),Anand (p Sachidanandan),8182643139,112,60.00
AakashagopuramK P Kumaran,K P Kumaran,9788182645967,80,45.00
Aduthaveettile AankuttiK K Sudhakaran,K K Sudhakaran,8182640423,64,35.00
AanappakaUnnikkrushnan Puthoor,Unnikkrushnan Puthoor,9788182646193,566,280.00
Agoleekaranathinte VipathukalMathrubhumi Books,Mathrubhumi Books,9788182657700,114,95.00
Sachidanandante LokangalMultiple Authors,Multiple Authors,818264240X,248,100.00
AdhyapakakathakalAkbar Kakkattil,Akbar Kakkattil,9788182669796,180,148.00
AdhyayanayatraAkbar Kakkattil,Akbar Kakkattil,9788182663763,55,45.00
Sthree AriyendathellamMultiple Authors,Multiple Authors,9788182655775,392,190.00
Adharvva BhaishajyamDr C K Ramachandran,Dr C K Ramachandran,9788182647589,200,157.00
Plachimadayile Jalachooshanavum Janakeeya PrathirodhavumMultiple Authors,Multiple Authors,,120,35.00
Adhiniveshathinte AdiyozhukkukalM P Veerendra Kumar,M P Veerendra Kumar,8182640229,200,105.00
Ekuspras Haive - Vasuthuthakalum VishakalanangalumMultiple Authors,Multiple Authors,,108,50.00
Kali EzhuthukalMultiple Authors,Multiple Authors,8182640512,112,50.00
Adarsha HinduhottelBibhuthibhushan Bandhyopadhyaya,Bibhuthibhushan Bandhyopadhyaya,8182641225,224,100.00
Adarunan KakkakalAsha Menon,Asha Menon,9788182647251,100,65.00
Aadanum Paadanum AngyapattukalBimalkumar Ramankari,Bimalkumar Ramankari,,60,75.00
Aagoleekaranathinte VipathukalMultiple Authors,Multiple Authors,,114,45.00
Arogyavum BhakshanakramavumMultiple Authors,Multiple Authors,9788182648692,172,100.00
AchyuthamN Pradeep Kumar,N Pradeep Kumar,8182643589,164,60.00
25 VishwasahithyakaranmarAadam Chovva,Aadam Chovva,9788182646148,160,80.00
Aarshabhoomiyile BhogasiddhiK Balakrishnakurup,K Balakrishnakurup,,140,70.00
"Dhambathyam, Kudumbam, LaingeekathaAadam Chovva",Aadam Chovva,,150,142.00
Aakashabhoomikalude ThakkolB M Suhra,B M Suhra,9788182651357,264,161.00
Navab Tippusulthan Oru PatanamKuruppu K K N,Kuruppu K K N,8182641861,184,100.00
Aalkkoottathil ThaniyeM T Vasudevan Nair,M T Vasudevan Nair,9788182645264,164,75.00
Pazhashshi SamararekhakalKuruppu K K N,Kuruppu K K N,8182640768,168,100.00
Aadibhasha - BhashapatanamChattambi Swamikal,Chattambi Swamikal,8182641551,136,60.00
Aagolavathukaranakalathu Janangalude ArogyamB Iqbal,B Iqbal,8182643287,128,65.00
Keralathile Karshika KalapangalKuruppu K K N,Kuruppu K K N,9788182646377,110,85.00
A Ayyappan- Kanneerinde KanakkupusthakamThaha Madayi,Thaha Madayi,9788182662735,80,70.00
Aa Vakkinte ArthamS Jayachandran Nair,S Jayachandran Nair,9788182655010,112,85.00
1857-Charithravum PadavumKuruppu K K N,Kuruppu K K N,9788182646483,120,90.00
Aadhyaathmikatha Navondhanathinte ShilpikalProf S Gupthan Nair,Prof S Gupthan Nair,9788182646612,152,80.00
Annaan Keeranum Kurukkan KunchuvumA Vijayan,A Vijayan,8182643988,56,45.00
A Doctors MindscapeDr C K Ramachandran,Dr C K Ramachandran,8182640458,512,185.00
A Minus BKovilan,Kovilan,9788182645202,158,80.00
14 Indian BhashakathakalAkbar Kakkattil,Akbar Kakkattil,8182641519,134,60.00
101 VijayagadhakalDr P B Salim Ias,Dr P B Salim Ias,9788182651340,350+,190.00
Malabar - Paithrukavum PrathapavumDr P B Salim Ias,Dr P B Salim Ias,9788182652040,500,380.00
Bicycle ThiefKarunakaran,Karunakaran,9788182650398,124,75.00
100 ArabkavikalMathrubhumi Books,Mathrubhumi Books,9788182657946,312,237.00
Cancer Wardiley ChiriSreekanth Kottakkal,Sreekanth Kottakkal,,100,105.00
Rafeeque Ahamedinte KavithakalRafeek Ahammed,Rafeek Ahammed,9788182660977,320,350.00
English GrammarC Narayanan Nair,C Narayanan Nair,9788182669116,150,142.00
Active englishDr N Gangadharan Nair,Dr N Gangadharan Nair,9780000100016,350,237.00
Pothuvinghanam Thettum SheriyumR C Sureshkumar,R C Sureshkumar,9788182658967,170,153.00
P S C English Pariksha SahayiO Abootty,O Abootty,9788182669093,170,210.00
P S C CapsuleSunitha V And Jayakar T S,Sunitha V And Jayakar T S,9788182667013,72,60.00
Whos Who PSC CompanionBindhu G Krishnan,Bindhu G Krishnan,9788182668980,150,155.00
L D C Question BankMathrubhumi Books,Mathrubhumi Books,,500,262.00
Chathur Veda SamhithaAcharya Narendra Bhooshan,Acharya Narendra Bhooshan,,3000,"2,470.00"
Kazhinja KaalamK P Kesava Menon,K P Kesava Menon,,380,228.00
Adoor Gopalakrishnan Sinimayil Oru jeevithamGauthaman Bhaskaran,Gauthaman Bhaskaran,9788182651876,240,166.00
Ente KeralamRaveendran,Raveendran,9788182652859,264,165.00
Balamani Ammayude KavithakalBalamani Amma N,Balamani Amma N,9788182646124,578,427.00
Ente Kuttikkalam Charle ChaplinCharle Chaplin,Charle Chaplin,9788182664234,100,95.00
Ente Sathyanveshana PareekshakalMahathma Gandhi,Mahathma Gandhi,9788182664753,524,237.00
Idasserry Kavithakal Sampoorna samaharamEdasserry,Edasserry,8182644054,814,475.00
Oru Himalaya YathraK Madhavanar,K Madhavanar,9788182654747,104,80.00
Madhavikuttiyude SthreekalMadhavikutty [ Kamala Das ],Madhavikutty [ Kamala Das ],8182640741,168,100.00
Sthanam thettiya vasthuAnand (p Sachidanandan),Anand (p Sachidanandan),9788182659070,176,121.00
Sreemad Bhagavad Geetha RahasyamBala Gangadhara Thilak,Bala Gangadhara Thilak,,784,475.00
Sanjayan Sampoorna KrithikalSanjayan,Sanjayan,,1100,807.00
Daivathinte RashtreeyamHameed Chendamangaloor,Hameed Chendamangaloor,9788182664197,175,152.00
Indiaye KandeththalJawaharlal Nehru,Jawaharlal Nehru,9788182651517,672,475.00
Orachan Makalkku Ayacha KaththukalJawaharlal Nehru,Jawaharlal Nehru,9788182679320,75,100.00
VishvotharaRussian BalakathakalOmana,Omana,9788182663848,200,190.00
ThattakamKovilan,Kovilan,9788182656260,378,245.00
Kakkadinte Kavithakal Sampoorna Kavitha SamaharamN N Kakkad,N N Kakkad,9788182659377,500,427.00
Haimavatha BhoovilM P Veerendra Kumar,M P Veerendra Kumar,9788182645608,734,550.00
Akkiththam Kavithakal SampoornamAkkitham Achuthan Namboothiri,Akkitham Achuthan Namboothiri,,1192,665.00
Vaishnavam Vishnu Narayanan Nampoothiriyude Sampoorna KruthukalVishnu Narayanan Nampoothiri,Vishnu Narayanan Nampoothiri,9788182654662,900,807.00
Malabar MannelWilliam Logan,William Logan,9788182670662,500,499.00
Aayirathonnu RaavukalM Achuthan,M Achuthan,9788182650978,400,475.00
Njan MalalaP S Rakesh,P S Rakesh,9788182676503,150,100.00
Shabdaya MounamK Raghunathan,K Raghunathan,,200,171.00
